Month,Count,Direction,Visa
2014-08-01,1957,Arrivals,Visitor
2014-09-01,1676,Arrivals,Visitor
2014-10-01,1649,Arrivals,Visitor
2014-11-01,1797,Arrivals,Visitor
2014-12-01,2063,Arrivals,Visitor
2015-01-01,2114,Arrivals,Visitor
2015-02-01,1775,Arrivals,Visitor
2015-03-01,2047,Arrivals,Visitor
2015-04-01,1767,Arrivals,Visitor
2015-05-01,1634,Arrivals,Visitor
2015-06-01,1719,Arrivals,Visitor
2015-07-01,1745,Arrivals,Visitor
2015-08-01,2238,Arrivals,Visitor
2015-09-01,1953,Arrivals,Visitor
2015-10-01,1990,Arrivals,Visitor
2015-11-01,2083,Arrivals,Visitor
2015-12-01,2480,Arrivals,Visitor
2016-01-01,2381,Arrivals,Visitor
2016-02-01,2527,Arrivals,Visitor
2016-03-01,2318,Arrivals,Visitor
2016-04-01,1933,Arrivals,Visitor
2016-05-01,2012,Arrivals,Visitor
2016-06-01,2108,Arrivals,Visitor
2016-07-01,2181,Arrivals,Visitor
2016-08-01,2180,Arrivals,Visitor
2016-09-01,2183,Arrivals,Visitor
2016-10-01,2208,Arrivals,Visitor
2016-11-01,2380,Arrivals,Visitor
2016-12-01,2403,Arrivals,Visitor
2017-01-01,2379,Arrivals,Visitor
2017-02-01,2303,Arrivals,Visitor
2017-03-01,2181,Arrivals,Visitor
2017-04-01,1736,Arrivals,Visitor
2017-05-01,1898,Arrivals,Visitor
2017-06-01,1950,Arrivals,Visitor
2017-07-01,2111,Arrivals,Visitor
2017-08-01,2195,Arrivals,Visitor
2017-09-01,2068,Arrivals,Visitor
2017-10-01,2205,Arrivals,Visitor
2017-11-01,2079,Arrivals,Visitor
2017-12-01,2411,Arrivals,Visitor
2018-01-01,2403,Arrivals,Visitor
2018-02-01,2196,Arrivals,Visitor
2018-03-01,2370,Arrivals,Visitor
2018-04-01,1786,Arrivals,Visitor
2018-05-01,2022,Arrivals,Visitor
2018-06-01,2062,Arrivals,Visitor
2018-07-01,2173,Arrivals,Visitor
2018-08-01,2482,Arrivals,Visitor
2018-09-01,2301,Arrivals,Visitor
2018-10-01,2296,Arrivals,Visitor
2018-11-01,2252,Arrivals,Visitor
2018-12-01,2499,Arrivals,Visitor
2019-01-01,2416,Arrivals,Visitor
2019-02-01,2187,Arrivals,Visitor
2019-03-01,2151,Arrivals,Visitor
2019-04-01,1726,Arrivals,Visitor
2019-05-01,2143,Arrivals,Visitor
2019-06-01,2088,Arrivals,Visitor
2019-07-01,2528,Arrivals,Visitor
2019-08-01,2816,Arrivals,Visitor
2019-09-01,2833,Arrivals,Visitor
2019-10-01,3286,Arrivals,Visitor
2019-11-01,4061,Arrivals,Visitor
2019-12-01,4757,Arrivals,Visitor
2020-01-01,4426,Arrivals,Visitor
2020-02-01,4279,Arrivals,Visitor
2020-03-01,3738,Arrivals,Visitor
2020-04-01,135,Arrivals,Visitor
2020-05-01,80,Arrivals,Visitor
2020-06-01,256,Arrivals,Visitor
2020-07-01,272,Arrivals,Visitor
2020-08-01,557,Arrivals,Visitor
2020-09-01,628,Arrivals,Visitor
2020-10-01,640,Arrivals,Visitor
2020-11-01,655,Arrivals,Visitor
2020-12-01,669,Arrivals,Visitor
2021-01-01,709,Arrivals,Visitor
2021-02-01,726,Arrivals,Visitor
2021-03-01,917,Arrivals,Visitor
2021-04-01,803,Arrivals,Visitor
2021-05-01,577,Arrivals,Visitor
2021-06-01,730,Arrivals,Visitor
2021-07-01,807,Arrivals,Visitor
2021-08-01,871,Arrivals,Visitor
2021-09-01,1044,Arrivals,Visitor
2021-10-01,923,Arrivals,Visitor
2021-11-01,969,Arrivals,Visitor
2021-12-01,1002,Arrivals,Visitor
2022-01-01,787,Arrivals,Visitor
2022-02-01,839,Arrivals,Visitor
2022-03-01,1410,Arrivals,Visitor
2022-04-01,1235,Arrivals,Visitor
2022-05-01,2505,Arrivals,Visitor
2022-06-01,3020,Arrivals,Visitor
2022-07-01,4248,Arrivals,Visitor
2022-08-01,3204,Arrivals,Visitor
2022-09-01,2641,Arrivals,Visitor
2022-10-01,3144,Arrivals,Visitor
2022-11-01,4493,Arrivals,Visitor
2022-12-01,5006,Arrivals,Visitor
2023-01-01,4556,Arrivals,Visitor
2023-02-01,3480,Arrivals,Visitor
2023-03-01,5043,Arrivals,Visitor
2023-04-01,4219,Arrivals,Visitor
2023-05-01,4800,Arrivals,Visitor
2023-06-01,5032,Arrivals,Visitor
2023-07-01,3953,Arrivals,Visitor
2023-08-01,6426,Arrivals,Visitor
2023-09-01,5415,Arrivals,Visitor
2023-10-01,5564,Arrivals,Visitor
2023-11-01,7083,Arrivals,Visitor
2023-12-01,7969,Arrivals,Visitor
2001-01-01,0,Arrivals,Work
2001-02-01,0,Arrivals,Work
2001-03-01,0,Arrivals,Work
2001-04-01,0,Arrivals,Work
2001-05-01,0,Arrivals,Work
2001-06-01,0,Arrivals,Work
2001-07-01,0,Arrivals,Work
2001-08-01,0,Arrivals,Work
2001-09-01,0,Arrivals,Work
2001-10-01,0,Arrivals,Work
2001-11-01,0,Arrivals,Work
2001-12-01,0,Arrivals,Work
2002-01-01,0,Arrivals,Work
2002-02-01,0,Arrivals,Work
2002-03-01,0,Arrivals,Work
2002-04-01,0,Arrivals,Work
2002-05-01,0,Arrivals,Work
2002-06-01,0,Arrivals,Work
2002-07-01,0,Arrivals,Work
2002-08-01,0,Arrivals,Work
2002-09-01,0,Arrivals,Work
2002-10-01,0,Arrivals,Work
2002-11-01,0,Arrivals,Work
2002-12-01,0,Arrivals,Work
2003-01-01,0,Arrivals,Work
2003-02-01,0,Arrivals,Work
2003-03-01,0,Arrivals,Work
2003-04-01,0,Arrivals,Work
2003-05-01,0,Arrivals,Work
2003-06-01,0,Arrivals,Work
2003-07-01,747,Arrivals,Work
2003-08-01,745,Arrivals,Work
2003-09-01,842,Arrivals,Work
2003-10-01,873,Arrivals,Work
2003-11-01,868,Arrivals,Work
2003-12-01,674,Arrivals,Work
2004-01-01,1101,Arrivals,Work
2004-02-01,763,Arrivals,Work
2004-03-01,922,Arrivals,Work
2004-04-01,652,Arrivals,Work
2004-05-01,769,Arrivals,Work
2004-06-01,800,Arrivals,Work
2004-07-01,892,Arrivals,Work
2004-08-01,839,Arrivals,Work
2004-09-01,1091,Arrivals,Work
2004-10-01,1050,Arrivals,Work
2004-11-01,1017,Arrivals,Work
2004-12-01,773,Arrivals,Work
2005-01-01,1143,Arrivals,Work
2005-02-01,854,Arrivals,Work
2005-03-01,829,Arrivals,Work
2005-04-01,830,Arrivals,Work
2005-05-01,855,Arrivals,Work
2005-06-01,859,Arrivals,Work
2005-07-01,777,Arrivals,Work
2005-08-01,884,Arrivals,Work
2005-09-01,1121,Arrivals,Work
2005-10-01,1115,Arrivals,Work
2005-11-01,1093,Arrivals,Work
2005-12-01,861,Arrivals,Work
2006-01-01,1399,Arrivals,Work
2006-02-01,1058,Arrivals,Work
2006-03-01,1092,Arrivals,Work
2006-04-01,943,Arrivals,Work
2006-05-01,881,Arrivals,Work
2006-06-01,996,Arrivals,Work
2006-07-01,1016,Arrivals,Work
2006-08-01,1141,Arrivals,Work
2006-09-01,1397,Arrivals,Work
2006-10-01,1374,Arrivals,Work
2006-11-01,1444,Arrivals,Work
2006-12-01,1141,Arrivals,Work
2007-01-01,1481,Arrivals,Work
2007-02-01,1166,Arrivals,Work
2007-03-01,1394,Arrivals,Work
2007-04-01,1124,Arrivals,Work
2007-05-01,1192,Arrivals,Work
2007-06-01,1292,Arrivals,Work
2007-07-01,1140,Arrivals,Work
2007-08-01,1490,Arrivals,Work
2007-09-01,1580,Arrivals,Work
2007-10-01,1355,Arrivals,Work
2007-11-01,1419,Arrivals,Work
2007-12-01,1267,Arrivals,Work
2008-01-01,1590,Arrivals,Work
2008-02-01,1588,Arrivals,Work
2008-03-01,1556,Arrivals,Work
2008-04-01,1311,Arrivals,Work
2008-05-01,1402,Arrivals,Work
2008-06-01,1401,Arrivals,Work
2008-07-01,1319,Arrivals,Work
2008-08-01,1613,Arrivals,Work
2008-09-01,1477,Arrivals,Work
2008-10-01,1506,Arrivals,Work
2008-11-01,1516,Arrivals,Work
2008-12-01,1172,Arrivals,Work
2009-01-01,1602,Arrivals,Work
2009-02-01,1357,Arrivals,Work
2009-03-01,1356,Arrivals,Work
2009-04-01,1108,Arrivals,Work
2009-05-01,1165,Arrivals,Work
2009-06-01,1119,Arrivals,Work
2009-07-01,1058,Arrivals,Work
2009-08-01,1234,Arrivals,Work
2009-09-01,1262,Arrivals,Work
2009-10-01,1245,Arrivals,Work
2009-11-01,1261,Arrivals,Work
2009-12-01,964,Arrivals,Work
2010-01-01,1175,Arrivals,Work
2010-02-01,1099,Arrivals,Work
2010-03-01,1112,Arrivals,Work
2010-04-01,842,Arrivals,Work
2010-05-01,911,Arrivals,Work
2010-06-01,903,Arrivals,Work
2010-07-01,885,Arrivals,Work
2010-08-01,1129,Arrivals,Work
2010-09-01,1320,Arrivals,Work
2010-10-01,1470,Arrivals,Work
2010-11-01,1466,Arrivals,Work
2010-12-01,1094,Arrivals,Work
2011-01-01,1327,Arrivals,Work
2011-02-01,1296,Arrivals,Work
2011-03-01,1326,Arrivals,Work
2011-04-01,1067,Arrivals,Work
2011-05-01,1198,Arrivals,Work
2011-06-01,1067,Arrivals,Work
2011-07-01,1118,Arrivals,Work
2011-08-01,1464,Arrivals,Work
2011-09-01,1530,Arrivals,Work
2011-10-01,1442,Arrivals,Work
2011-11-01,1607,Arrivals,Work
2011-12-01,1161,Arrivals,Work
2012-01-01,1407,Arrivals,Work
2012-02-01,1642,Arrivals,Work
2012-03-01,1527,Arrivals,Work
2012-04-01,1084,Arrivals,Work
2012-05-01,1288,Arrivals,Work
2012-06-01,1381,Arrivals,Work
2012-07-01,1167,Arrivals,Work
2012-08-01,1530,Arrivals,Work
2012-09-01,1867,Arrivals,Work
2012-10-01,1708,Arrivals,Work
2012-11-01,1833,Arrivals,Work
2012-12-01,1271,Arrivals,Work
2013-01-01,1660,Arrivals,Work
2013-02-01,1739,Arrivals,Work
2013-03-01,1768,Arrivals,Work
2013-04-01,1479,Arrivals,Work
2013-05-01,1446,Arrivals,Work
2013-06-01,1607,Arrivals,Work
2013-07-01,1412,Arrivals,Work
2013-08-01,1796,Arrivals,Work
2013-09-01,1843,Arrivals,Work
2013-10-01,2013,Arrivals,Work
2013-11-01,2064,Arrivals,Work
2013-12-01,1490,Arrivals,Work
2014-01-01,1805,Arrivals,Work
2014-02-01,2000,Arrivals,Work
2014-03-01,1979,Arrivals,Work
2014-04-01,1519,Arrivals,Work
2014-05-01,1518,Arrivals,Work
2014-06-01,1630,Arrivals,Work
2014-07-01,1494,Arrivals,Work
2014-08-01,1915,Arrivals,Work
2014-09-01,2213,Arrivals,Work
2014-10-01,2266,Arrivals,Work
2014-11-01,2171,Arrivals,Work
2014-12-01,1516,Arrivals,Work
2015-01-01,2115,Arrivals,Work
2015-02-01,1868,Arrivals,Work
2015-03-01,2230,Arrivals,Work
2015-04-01,1741,Arrivals,Work
2015-05-01,1782,Arrivals,Work
2015-06-01,1769,Arrivals,Work
2015-07-01,1715,Arrivals,Work
2015-08-01,2165,Arrivals,Work
2015-09-01,2531,Arrivals,Work
2015-10-01,2606,Arrivals,Work
2015-11-01,2568,Arrivals,Work
2015-12-01,1836,Arrivals,Work
2016-01-01,2281,Arrivals,Work
2016-02-01,2256,Arrivals,Work
2016-03-01,2119,Arrivals,Work
2016-04-01,1874,Arrivals,Work
2016-05-01,1832,Arrivals,Work
2016-06-01,1800,Arrivals,Work
2016-07-01,1804,Arrivals,Work
2016-08-01,2083,Arrivals,Work
2016-09-01,2672,Arrivals,Work
2016-10-01,2756,Arrivals,Work
2016-11-01,2634,Arrivals,Work
2016-12-01,2000,Arrivals,Work
2017-01-01,2675,Arrivals,Work
2017-02-01,2560,Arrivals,Work
2017-03-01,2512,Arrivals,Work
2017-04-01,1949,Arrivals,Work
2017-05-01,2034,Arrivals,Work
2017-06-01,2150,Arrivals,Work
2017-07-01,2083,Arrivals,Work
2017-08-01,2451,Arrivals,Work
2017-09-01,2832,Arrivals,Work
2017-10-01,2950,Arrivals,Work
2017-11-01,3013,Arrivals,Work
2017-12-01,1974,Arrivals,Work
2018-01-01,3069,Arrivals,Work
2018-02-01,2478,Arrivals,Work
2018-03-01,2711,Arrivals,Work
2018-04-01,2083,Arrivals,Work
2018-05-01,2238,Arrivals,Work
2018-06-01,2219,Arrivals,Work
2018-07-01,2337,Arrivals,Work
2018-08-01,2923,Arrivals,Work
2018-09-01,3243,Arrivals,Work
2018-10-01,3104,Arrivals,Work
2018-11-01,3168,Arrivals,Work
2018-12-01,2294,Arrivals,Work
2019-01-01,3284,Arrivals,Work
2019-02-01,2963,Arrivals,Work
2019-03-01,2882,Arrivals,Work
2019-04-01,2224,Arrivals,Work
2019-05-01,2884,Arrivals,Work
2019-06-01,2938,Arrivals,Work
2019-07-01,2610,Arrivals,Work
2019-08-01,3618,Arrivals,Work
2019-09-01,4032,Arrivals,Work
2019-10-01,4431,Arrivals,Work
2019-11-01,4448,Arrivals,Work
2019-12-01,3428,Arrivals,Work
2020-01-01,4666,Arrivals,Work
2020-02-01,4336,Arrivals,Work
2020-03-01,2813,Arrivals,Work
2020-04-01,82,Arrivals,Work
2020-05-01,51,Arrivals,Work
2020-06-01,131,Arrivals,Work
2020-07-01,103,Arrivals,Work
2020-08-01,150,Arrivals,Work
2020-09-01,242,Arrivals,Work
2020-10-01,167,Arrivals,Work
2020-11-01,93,Arrivals,Work
2020-12-01,125,Arrivals,Work
2021-01-01,115,Arrivals,Work
2021-02-01,215,Arrivals,Work
2021-03-01,285,Arrivals,Work
2021-04-01,186,Arrivals,Work
2021-05-01,127,Arrivals,Work
2021-06-01,159,Arrivals,Work
2021-07-01,142,Arrivals,Work
2021-08-01,192,Arrivals,Work
2021-09-01,206,Arrivals,Work
2021-10-01,193,Arrivals,Work
2021-11-01,199,Arrivals,Work
2021-12-01,256,Arrivals,Work
2022-01-01,162,Arrivals,Work
2022-02-01,133,Arrivals,Work
2022-03-01,245,Arrivals,Work
2022-04-01,1070,Arrivals,Work
2022-05-01,798,Arrivals,Work
2022-06-01,838,Arrivals,Work
2022-07-01,1008,Arrivals,Work
2022-08-01,2036,Arrivals,Work
2022-09-01,4149,Arrivals,Work
2022-10-01,4046,Arrivals,Work
2022-11-01,6486,Arrivals,Work
2022-12-01,5582,Arrivals,Work
2023-01-01,5523,Arrivals,Work
2023-02-01,7986,Arrivals,Work
2023-03-01,10932,Arrivals,Work
2023-04-01,8458,Arrivals,Work
2023-05-01,8698,Arrivals,Work
2023-06-01,7916,Arrivals,Work
2023-07-01,6218,Arrivals,Work
2023-08-01,8437,Arrivals,Work
2023-09-01,7905,Arrivals,Work
2023-10-01,6537,Arrivals,Work
2023-11-01,6071,Arrivals,Work
2023-12-01,4236,Arrivals,Work
2001-01-01,3328,Arrivals,New Zealand and Australian citizens
2001-02-01,2379,Arrivals,New Zealand and Australian citizens
2001-03-01,2133,Arrivals,New Zealand and Australian citizens
2001-04-01,2064,Arrivals,New Zealand and Australian citizens
2001-05-01,1927,Arrivals,New Zealand and Australian citizens
2001-06-01,2299,Arrivals,New Zealand and Australian citizens
2001-07-01,2453,Arrivals,New Zealand and Australian citizens
2001-08-01,2376,Arrivals,New Zealand and Australian citizens
2001-09-01,2986,Arrivals,New Zealand and Australian citizens
2001-10-01,3293,Arrivals,New Zealand and Australian citizens
2001-11-01,3611,Arrivals,New Zealand and Australian citizens
2001-12-01,5738,Arrivals,New Zealand and Australian citizens
2002-01-01,3441,Arrivals,New Zealand and Australian citizens
2002-02-01,2734,Arrivals,New Zealand and Australian citizens
2002-03-01,2424,Arrivals,New Zealand and Australian citizens
2002-04-01,2071,Arrivals,New Zealand and Australian citizens
2002-05-01,2229,Arrivals,New Zealand and Australian citizens
2002-06-01,2486,Arrivals,New Zealand and Australian citizens
2002-07-01,2623,Arrivals,New Zealand and Australian citizens
2002-08-01,2827,Arrivals,New Zealand and Australian citizens
2002-09-01,3159,Arrivals,New Zealand and Australian citizens
2002-10-01,3282,Arrivals,New Zealand and Australian citizens
2002-11-01,3926,Arrivals,New Zealand and Australian citizens
2002-12-01,6255,Arrivals,New Zealand and Australian citizens
2003-01-01,3991,Arrivals,New Zealand and Australian citizens
2003-02-01,3180,Arrivals,New Zealand and Australian citizens
2003-03-01,2784,Arrivals,New Zealand and Australian citizens
2003-04-01,2524,Arrivals,New Zealand and Australian citizens
2003-05-01,2586,Arrivals,New Zealand and Australian citizens
2003-06-01,2649,Arrivals,New Zealand and Australian citizens
2003-07-01,2888,Arrivals,New Zealand and Australian citizens
2003-08-01,3064,Arrivals,New Zealand and Australian citizens
2003-09-01,3483,Arrivals,New Zealand and Australian citizens
2003-10-01,3468,Arrivals,New Zealand and Australian citizens
2003-11-01,3872,Arrivals,New Zealand and Australian citizens
2003-12-01,6288,Arrivals,New Zealand and Australian citizens
2004-01-01,4017,Arrivals,New Zealand and Australian citizens
2004-02-01,2959,Arrivals,New Zealand and Australian citizens
2004-03-01,2478,Arrivals,New Zealand and Australian citizens
2004-04-01,2288,Arrivals,New Zealand and Australian citizens
2004-05-01,2350,Arrivals,New Zealand and Australian citizens
2004-06-01,2522,Arrivals,New Zealand and Australian citizens
2004-07-01,2785,Arrivals,New Zealand and Australian citizens
2004-08-01,2890,Arrivals,New Zealand and Australian citizens
2004-09-01,3229,Arrivals,New Zealand and Australian citizens
2004-10-01,3209,Arrivals,New Zealand and Australian citizens
2004-11-01,3489,Arrivals,New Zealand and Australian citizens
2004-12-01,6071,Arrivals,New Zealand and Australian citizens
2005-01-01,3729,Arrivals,New Zealand and Australian citizens
2005-02-01,2838,Arrivals,New Zealand and Australian citizens
2005-03-01,2305,Arrivals,New Zealand and Australian citizens
2005-04-01,2291,Arrivals,New Zealand and Australian citizens
2005-05-01,2158,Arrivals,New Zealand and Australian citizens
2005-06-01,2398,Arrivals,New Zealand and Australian citizens
2005-07-01,2630,Arrivals,New Zealand and Australian citizens
2005-08-01,2706,Arrivals,New Zealand and Australian citizens
2005-09-01,3121,Arrivals,New Zealand and Australian citizens
2005-10-01,3171,Arrivals,New Zealand and Australian citizens
2005-11-01,3218,Arrivals,New Zealand and Australian citizens
2005-12-01,5913,Arrivals,New Zealand and Australian citizens
2006-01-01,3683,Arrivals,New Zealand and Australian citizens
2006-02-01,2784,Arrivals,New Zealand and Australian citizens
2006-03-01,2380,Arrivals,New Zealand and Australian citizens
2006-04-01,2226,Arrivals,New Zealand and Australian citizens
2006-05-01,2097,Arrivals,New Zealand and Australian citizens
2006-06-01,2247,Arrivals,New Zealand and Australian citizens
2006-07-01,2647,Arrivals,New Zealand and Australian citizens
2006-08-01,2656,Arrivals,New Zealand and Australian citizens
2006-09-01,3201,Arrivals,New Zealand and Australian citizens
2006-10-01,3114,Arrivals,New Zealand and Australian citizens
2006-11-01,3552,Arrivals,New Zealand and Australian citizens
2006-12-01,5590,Arrivals,New Zealand and Australian citizens
2007-01-01,3527,Arrivals,New Zealand and Australian citizens
2007-02-01,2766,Arrivals,New Zealand and Australian citizens
2007-03-01,2319,Arrivals,New Zealand and Australian citizens
2007-04-01,2101,Arrivals,New Zealand and Australian citizens
2007-05-01,2119,Arrivals,New Zealand and Australian citizens
2007-06-01,2230,Arrivals,New Zealand and Australian citizens
2007-07-01,2355,Arrivals,New Zealand and Australian citizens
2007-08-01,2669,Arrivals,New Zealand and Australian citizens
2007-09-01,3025,Arrivals,New Zealand and Australian citizens
2007-10-01,3161,Arrivals,New Zealand and Australian citizens
2007-11-01,3484,Arrivals,New Zealand and Australian citizens
2007-12-01,5226,Arrivals,New Zealand and Australian citizens
2008-01-01,3331,Arrivals,New Zealand and Australian citizens
2008-02-01,2746,Arrivals,New Zealand and Australian citizens
2008-03-01,2219,Arrivals,New Zealand and Australian citizens
2008-04-01,2062,Arrivals,New Zealand and Australian citizens
2008-05-01,2198,Arrivals,New Zealand and Australian citizens
2008-06-01,2284,Arrivals,New Zealand and Australian citizens
2008-07-01,2478,Arrivals,New Zealand and Australian citizens
2008-08-01,2628,Arrivals,New Zealand and Australian citizens
2008-09-01,2956,Arrivals,New Zealand and Australian citizens
2008-10-01,3271,Arrivals,New Zealand and Australian citizens
2008-11-01,3446,Arrivals,New Zealand and Australian citizens
2008-12-01,5618,Arrivals,New Zealand and Australian citizens
2009-01-01,3630,Arrivals,New Zealand and Australian citizens
2009-02-01,2937,Arrivals,New Zealand and Australian citizens
2009-03-01,2390,Arrivals,New Zealand and Australian citizens
2009-04-01,2223,Arrivals,New Zealand and Australian citizens
2009-05-01,2336,Arrivals,New Zealand and Australian citizens
2009-06-01,2447,Arrivals,New Zealand and Australian citizens
2009-07-01,2720,Arrivals,New Zealand and Australian citizens
2009-08-01,2892,Arrivals,New Zealand and Australian citizens
2009-09-01,3081,Arrivals,New Zealand and Australian citizens
2009-10-01,3434,Arrivals,New Zealand and Australian citizens
2009-11-01,3551,Arrivals,New Zealand and Australian citizens
2009-12-01,5708,Arrivals,New Zealand and Australian citizens
2010-01-01,3668,Arrivals,New Zealand and Australian citizens
2010-02-01,2779,Arrivals,New Zealand and Australian citizens
2010-03-01,2456,Arrivals,New Zealand and Australian citizens
2010-04-01,2262,Arrivals,New Zealand and Australian citizens
2010-05-01,2171,Arrivals,New Zealand and Australian citizens
2010-06-01,2367,Arrivals,New Zealand and Australian citizens
2010-07-01,2667,Arrivals,New Zealand and Australian citizens
2010-08-01,2716,Arrivals,New Zealand and Australian citizens
2010-09-01,3039,Arrivals,New Zealand and Australian citizens
2010-10-01,2974,Arrivals,New Zealand and Australian citizens
2010-11-01,3174,Arrivals,New Zealand and Australian citizens
2010-12-01,5340,Arrivals,New Zealand and Australian citizens
2011-01-01,3454,Arrivals,New Zealand and Australian citizens
2011-02-01,2568,Arrivals,New Zealand and Australian citizens
2011-03-01,2193,Arrivals,New Zealand and Australian citizens
2011-04-01,2159,Arrivals,New Zealand and Australian citizens
2011-05-01,2002,Arrivals,New Zealand and Australian citizens
2011-06-01,2052,Arrivals,New Zealand and Australian citizens
2011-07-01,2528,Arrivals,New Zealand and Australian citizens
2011-08-01,2772,Arrivals,New Zealand and Australian citizens
2011-09-01,2882,Arrivals,New Zealand and Australian citizens
2011-10-01,2778,Arrivals,New Zealand and Australian citizens
2011-11-01,2990,Arrivals,New Zealand and Australian citizens
2011-12-01,4883,Arrivals,New Zealand and Australian citizens
2012-01-01,3015,Arrivals,New Zealand and Australian citizens
2012-02-01,2483,Arrivals,New Zealand and Australian citizens
2012-03-01,2217,Arrivals,New Zealand and Australian citizens
2012-04-01,1954,Arrivals,New Zealand and Australian citizens
2012-05-01,1847,Arrivals,New Zealand and Australian citizens
2012-06-01,2290,Arrivals,New Zealand and Australian citizens
2012-07-01,2543,Arrivals,New Zealand and Australian citizens
2012-08-01,2792,Arrivals,New Zealand and Australian citizens
2012-09-01,3204,Arrivals,New Zealand and Australian citizens
2012-10-01,3075,Arrivals,New Zealand and Australian citizens
2012-11-01,3486,Arrivals,New Zealand and Australian citizens
2012-12-01,5779,Arrivals,New Zealand and Australian citizens
2013-01-01,3628,Arrivals,New Zealand and Australian citizens
2013-02-01,2823,Arrivals,New Zealand and Australian citizens
2013-03-01,2603,Arrivals,New Zealand and Australian citizens
2013-04-01,2480,Arrivals,New Zealand and Australian citizens
2013-05-01,2404,Arrivals,New Zealand and Australian citizens
2013-06-01,2665,Arrivals,New Zealand and Australian citizens
2013-07-01,3297,Arrivals,New Zealand and Australian citizens
2013-08-01,3256,Arrivals,New Zealand and Australian citizens
2013-09-01,3555,Arrivals,New Zealand and Australian citizens
2013-10-01,3611,Arrivals,New Zealand and Australian citizens
2013-11-01,3754,Arrivals,New Zealand and Australian citizens
2013-12-01,6444,Arrivals,New Zealand and Australian citizens
2014-01-01,3896,Arrivals,New Zealand and Australian citizens
2014-02-01,3358,Arrivals,New Zealand and Australian citizens
2014-03-01,2811,Arrivals,New Zealand and Australian citizens
2014-04-01,2785,Arrivals,New Zealand and Australian citizens
2014-05-01,2598,Arrivals,New Zealand and Australian citizens
2014-06-01,2788,Arrivals,New Zealand and Australian citizens
2014-07-01,3425,Arrivals,New Zealand and Australian citizens
2014-08-01,3446,Arrivals,New Zealand and Australian citizens
2014-09-01,3812,Arrivals,New Zealand and Australian citizens
2014-10-01,3844,Arrivals,New Zealand and Australian citizens
2014-11-01,3975,Arrivals,New Zealand and Australian citizens
2014-12-01,6834,Arrivals,New Zealand and Australian citizens
2015-01-01,4436,Arrivals,New Zealand and Australian citizens
2015-02-01,3219,Arrivals,New Zealand and Australian citizens
2015-03-01,3116,Arrivals,New Zealand and Australian citizens
2015-04-01,2824,Arrivals,New Zealand and Australian citizens
2015-05-01,2924,Arrivals,New Zealand and Australian citizens
2015-06-01,2919,Arrivals,New Zealand and Australian citizens
2015-07-01,3521,Arrivals,New Zealand and Australian citizens
2015-08-01,3623,Arrivals,New Zealand and Australian citizens
2015-09-01,3880,Arrivals,New Zealand and Australian citizens
2015-10-01,4032,Arrivals,New Zealand and Australian citizens
2015-11-01,3997,Arrivals,New Zealand and Australian citizens
2015-12-01,6674,Arrivals,New Zealand and Australian citizens
2016-01-01,4690,Arrivals,New Zealand and Australian citizens
2016-02-01,3482,Arrivals,New Zealand and Australian citizens
2016-03-01,3217,Arrivals,New Zealand and Australian citizens
2016-04-01,2830,Arrivals,New Zealand and Australian citizens
2016-05-01,2799,Arrivals,New Zealand and Australian citizens
2016-06-01,3031,Arrivals,New Zealand and Australian citizens
2016-07-01,3567,Arrivals,New Zealand and Australian citizens
2016-08-01,3725,Arrivals,New Zealand and Australian citizens
2016-09-01,3984,Arrivals,New Zealand and Australian citizens
2016-10-01,3916,Arrivals,New Zealand and Australian citizens
2016-11-01,4077,Arrivals,New Zealand and Australian citizens
2016-12-01,6678,Arrivals,New Zealand and Australian citizens
2017-01-01,4620,Arrivals,New Zealand and Australian citizens
2017-02-01,3386,Arrivals,New Zealand and Australian citizens
2017-03-01,2859,Arrivals,New Zealand and Australian citizens
2017-04-01,2738,Arrivals,New Zealand and Australian citizens
2017-05-01,2732,Arrivals,New Zealand and Australian citizens
2017-06-01,2960,Arrivals,New Zealand and Australian citizens
2017-07-01,3334,Arrivals,New Zealand and Australian citizens
2017-08-01,3413,Arrivals,New Zealand and Australian citizens
2017-09-01,3662,Arrivals,New Zealand and Australian citizens
2017-10-01,3667,Arrivals,New Zealand and Australian citizens
2017-11-01,3809,Arrivals,New Zealand and Australian citizens
2017-12-01,6333,Arrivals,New Zealand and Australian citizens
2018-01-01,4173,Arrivals,New Zealand and Australian citizens
2018-02-01,2971,Arrivals,New Zealand and Australian citizens
2018-03-01,2870,Arrivals,New Zealand and Australian citizens
2018-04-01,2533,Arrivals,New Zealand and Australian citizens
2018-05-01,2590,Arrivals,New Zealand and Australian citizens
2018-06-01,2625,Arrivals,New Zealand and Australian citizens
2018-07-01,3226,Arrivals,New Zealand and Australian citizens
2018-08-01,3381,Arrivals,New Zealand and Australian citizens
2018-09-01,3610,Arrivals,New Zealand and Australian citizens
2018-10-01,3611,Arrivals,New Zealand and Australian citizens
2018-11-01,3790,Arrivals,New Zealand and Australian citizens
2018-12-01,5962,Arrivals,New Zealand and Australian citizens
2019-01-01,4148,Arrivals,New Zealand and Australian citizens
2019-02-01,2937,Arrivals,New Zealand and Australian citizens
2019-03-01,2769,Arrivals,New Zealand and Australian citizens
2019-04-01,2552,Arrivals,New Zealand and Australian citizens
2019-05-01,2807,Arrivals,New Zealand and Australian citizens
2019-06-01,3070,Arrivals,New Zealand and Australian citizens
2019-07-01,3680,Arrivals,New Zealand and Australian citizens
